building_id,meter,rmsle,file_id
1391,0,3.976953877327105e-08,13810582
1391,1,3.3051918535420555e-08,13810582
1391,2,1.5126511243579444e-06,13810582
1392,0,0.19153454899787903,13810582
1392,2,1.036800742149353,13810582
1393,0,3.5423664002109945e-08,13810582
1394,0,0.2977117598056793,13810582
1394,1,0.6788488626480103,13810582
1394,2,1.2657891511917114,13810582
1395,0,0.0,13810582
1395,1,5.431377303466434e-07,13810582
1396,0,0.0,13810582
1396,1,0.7642260789871216,13810582
1396,2,1.3041428701399127e-06,13810582
1397,1,0.6078175902366638,13810582
1398,0,0.23832948505878448,13810582
1398,1,0.0,13810582
1399,0,0.24023686349391937,13810582
1400,0,0.2718065083026886,13810582
1400,1,0.0,13810582
1401,0,0.26446330547332764,13810582
1401,1,8.395556392315484e-07,13810582
1402,0,5.571059347175833e-08,13810582
1402,2,1.4066292806091951e-06,13810582
1403,0,0.31605392694473267,13810582
1404,0,0.29935717582702637,13810582
1404,1,0.5824787020683289,13810582
1405,0,0.26496124267578125,13810582
1405,1,7.349798352151993e-07,13810582
1405,2,0.8688948750495911,13810582
1406,0,0.23808036744594574,13810582
1406,2,0.6383038759231567,13810582
1407,0,0.2933918833732605,13810582
1407,1,9.90032503978e-07,13810582
1408,0,0.0,13810582
1408,1,8.819816343930142e-07,13810582
1409,0,0.0,13810582
1409,1,7.050485919535276e-07,13810582
1409,2,1.129928708076477,13810582
1410,0,0.33954912424087524,13810582
1410,1,2.7765250365519023e-07,13810582
1411,0,0.005255339201539755,13810582
1411,1,0.9920240640640259,13810582
1412,0,0.17860940098762512,13810582
1412,1,0.6693583130836487,13810582
1412,2,0.7537285685539246,13810582
1413,0,0.18104392290115356,13810582
1413,1,0.0,13810582
1413,2,1.6470911532451282e-06,13810582
1414,0,0.014884036034345627,13810582
1414,2,0.986355185508728,13810582
1415,0,0.0,13810582
1416,0,0.0,13810582
1417,0,3.9931244089075335e-08,13810582
1417,2,2.051980452222324e-08,13810582
1418,0,0.0,13810582
1418,2,0.6335827708244324,13810582
1419,0,0.0,13810582
1420,0,0.2592492401599884,13810582
1420,2,9.237945164386474e-07,13810582
1421,0,1.2033800089739088e-07,13810582
1422,0,0.0,13810582
1423,0,0.21655485033988953,13810582
1424,0,0.0,13810582
1424,2,1.0048153171737795e-06,13810582
1425,0,5.458605301100761e-08,13810582
1425,2,1.259939153896994e-06,13810582
1426,2,1.434767227692646e-06,13810582
1427,0,4.864040192842367e-08,13810582
1427,2,1.5218037106023985e-06,13810582
1428,0,0.27206534147262573,13810582
1429,0,0.0,13810582
1430,0,0.29506972432136536,13810582
1430,2,0.5970389246940613,13810582
1431,0,6.657445794644445e-08,13810582
1431,2,1.3419970273971558,13810582
1432,0,2.776891427913597e-08,13810582
1433,0,0.1373423933982849,13810582
1433,2,1.1004786491394043,13810582
1434,0,0.09624847769737244,13810582
1434,2,1.3674784895556513e-06,13810582
1435,0,0.0,13810582
1436,0,0.2995486557483673,13810582
1436,2,1.3877628362024552e-06,13810582
1437,0,0.2912926971912384,13810582
1437,2,1.3639230473927455e-06,13810582
1438,0,0.2538650333881378,13810582
1438,2,1.8068033114104765e-06,13810582
1439,0,0.2510313391685486,13810582
1440,0,4.293064748139841e-08,13810582
1441,0,2.9152579017477365e-08,13810582
1442,0,5.885972953478813e-08,13810582
1442,2,1.081416130065918,13810582
1443,0,0.2669263184070587,13810582
1444,0,0.028820320963859558,13810582
1445,0,0.2048855721950531,13810582
1446,0,0.8818615674972534,13810582
1447,0,6.311458378149837e-08,13810582
1448,0,0.0,13810582
0,0,1.327726408817398e-06,13812777
1,0,1.7542827208671952e-06,13812777
2,0,2.1145317532500485e-06,13812777
3,0,1.0454268704052083e-06,13812777
4,0,2.245982614113018e-06,13812777
5,0,2.186845222240663e-06,13812777
6,0,1.936531134560937e-06,13812777
7,0,7.516334790125256e-07,13812777
7,1,2.5248464226024225e-06,13812777
8,0,7.445113965331984e-07,13812777
9,0,1.3966849792268476e-06,13812777
9,1,2.739623369052424e-06,13812777
10,0,1.860809902609617e-06,13812777
11,0,6.569075026163773e-07,13812777
12,0,1.194438823404198e-06,13812777
13,0,8.758668172959005e-07,13812777
13,1,2.6988373065250926e-06,13812777
14,0,9.33926230572979e-07,13812777
14,1,2.9974589779158123e-06,13812777
15,0,1.4192326034390135e-06,13812777
15,1,2.9006480417592684e-06,13812777
16,0,2.3220009097713046e-06,13812777
17,0,1.7979808717427659e-06,13812777
18,0,1.4232376770451083e-06,13812777
19,0,1.6147132555488497e-06,13812777
20,0,6.444965379159839e-07,13812777
21,0,1.234214778378373e-06,13812777
22,0,1.1658786434054491e-06,13812777
23,0,1.3327454553291318e-06,13812777
24,0,7.649778126506135e-07,13812777
25,0,1.1896939895450487e-06,13812777
26,0,1.5170901406236226e-06,13812777
27,0,9.91566025732027e-07,13812777
28,0,1.5964872090989957e-06,13812777
28,1,2.8361257591313915e-06,13812777
29,0,1.9877611521224026e-06,13812777
29,1,2.870811385946581e-06,13812777
30,0,6.686189522042696e-07,13812777
30,1,2.6461152629053686e-06,13812777
31,0,7.54337634134572e-07,13812777
31,1,2.661313828866696e-06,13812777
32,0,1.1159478390254662e-06,13812777
33,0,7.176670919761818e-07,13812777
34,0,1.2697405509243254e-06,13812777
35,0,1.4341662790684495e-06,13812777
36,0,1.6826916180434637e-06,13812777
37,0,1.6046614064180176e-06,13812777
38,0,7.067677643135539e-07,13812777
39,0,1.128639610215032e-06,13812777
40,0,1.384210804644681e-06,13812777
41,0,1.5998781464077183e-06,13812777
42,0,2.254713308502687e-06,13812777
43,0,1.2008874819002813e-06,13812777
43,1,2.090745738314581e-06,13812777
44,0,3.1554282031720504e-06,13812777
45,0,8.888335287338123e-06,13812777
46,0,2.1433156689454336e-06,13812777
47,0,9.686972362032975e-07,13812777
48,0,1.4136304571366054e-06,13812777
49,0,1.5979231875462574e-06,13812777
50,0,5.695878257938602e-07,13812777
50,1,2.9126993013051106e-06,13812777
51,0,1.6930283663896262e-06,13812777
52,0,7.920872349131969e-07,13812777
53,0,8.462960749966442e-07,13812777
54,0,6.354513288897579e-07,13812777
55,0,1.691790998847864e-06,13812777
55,1,3.022545570274815e-06,13812777
56,0,1.1572890343813924e-06,13812777
57,0,9.313472446592641e-07,13812777
58,0,8.337958661286393e-07,13812777
59,0,1.9486183191474993e-06,13812777
60,0,1.4907599279467831e-06,13812777
60,1,2.7705139018507907e-06,13812777
61,0,1.3178961353332852e-06,13812777
62,0,6.333265218927409e-07,13812777
63,0,1.4024404890733422e-06,13812777
64,0,1.8216057924291817e-06,13812777
65,0,1.7258944353670813e-06,13812777
66,0,1.7466683175371145e-06,13812777
67,0,1.545820396131603e-06,13812777
68,0,1.6735598364903126e-06,13812777
69,0,3.3688756957417354e-06,13812777
70,0,6.508613523692475e-07,13812777
71,0,2.0085487903998e-06,13812777
72,0,1.810941625990381e-06,13812777
73,0,9.506272249382164e-07,13812777
74,0,1.317570763603726e-06,13812777
75,0,1.3386202226683963e-06,13812777
75,1,2.5601375455153175e-06,13812777
76,0,1.777831243998662e-06,13812777
76,1,3.297068133178982e-06,13812777
77,0,1.6701894764992176e-06,13812777
78,0,1.0057210602099076e-06,13812777
78,1,2.7126100121677155e-06,13812777
79,0,5.740720325775328e-07,13812777
80,0,1.864849195953866e-06,13812777
81,0,2.228318862762535e-06,13812777
82,0,1.268382789021416e-06,13812777
82,1,2.6796797101269476e-06,13812777
83,0,7.482410637749126e-06,13812777
84,0,1.9266697108832886e-06,13812777
85,0,1.8901113207903109e-06,13812777
86,0,1.552522803649481e-06,13812777
87,0,1.6163093050636235e-06,13812777
88,0,9.484435281592596e-07,13812777
89,0,1.998217157961335e-06,13812777
90,0,8.449686674794066e-07,13812777
91,0,8.30916917493596e-07,13812777
91,1,2.9539776278397767e-06,13812777
92,0,8.827582291814906e-07,13812777
92,1,2.6853876988752745e-06,13812777
93,0,1.9370818336028606e-06,13812777
94,0,1.2113889624743024e-06,13812777
95,0,5.678891170646239e-07,13812777
95,1,2.9859527330700075e-06,13812777
96,0,6.181240905789309e-07,13812777
96,1,2.889580628107069e-06,13812777
97,0,6.817634812250617e-07,13812777
97,1,3.0554433578799944e-06,13812777
98,0,5.966222715869662e-07,13812777
98,1,2.9926522984169424e-06,13812777
99,0,2.0409711396496277e-06,13812777
100,0,1.6129654341057176e-06,13812777
101,0,1.7366188558298745e-06,13812777
102,0,2.7422183848102577e-06,13812777
103,0,1.5684569234508672e-06,13812777
103,1,2.7972353109362302e-06,13812777
104,0,7.241393404910923e-07,13812777
105,0,0.19953763484954834,13812777
106,0,0.09378433227539062,13812777
106,3,0.901327908039093,13812777
107,0,2.3699244593444746e-06,13812777
108,0,0.28197863698005676,13812777
109,0,3.573737501483265e-07,13812777
109,3,2.064121723175049,13812777
110,0,3.1258755939234106e-07,13812777
111,0,0.2999238073825836,13812777
112,0,0.21311382949352264,13812777
112,3,2.4005167484283447,13812777
113,0,2.6189400159637444e-07,13812777
113,3,0.9008121490478516,13812777
114,0,9.248026344721438e-07,13812777
114,3,1.7911739349365234,13812777
115,0,0.30851390957832336,13812777
116,0,5.459395424622926e-07,13812777
117,0,1.1536415200907868e-07,13812777
117,3,0.6176943778991699,13812777
118,0,0.2966892719268799,13812777
119,0,0.3132731020450592,13812777
119,3,1.8321651220321655,13812777
120,0,0.2705461084842682,13812777
121,0,8.069441719271708e-07,13812777
121,3,1.2901448011398315,13812777
122,0,1.1333767133692163e-06,13812777
123,0,0.2517453730106354,13812777
124,0,2.1666489828930935e-06,13812777
125,0,1.1441507012932561e-06,13812777
126,0,0.24096177518367767,13812777
127,0,4.97799362619844e-07,13812777
128,0,0.22454287111759186,13812777
129,0,2.429152345939656e-06,13812777
130,0,0.174380362033844,13812777
131,0,3.0032774134269857e-07,13812777
132,0,0.2260996401309967,13812777
133,0,8.55940470501082e-07,13812777
134,0,0.22242076694965363,13812777
135,0,0.25311213731765747,13812777
136,0,0.18027478456497192,13812777
137,0,1.8653987865491217e-07,13812777
138,0,0.235772967338562,13812777
138,3,1.5367088317871094,13812777
139,0,0.19516122341156006,13812777
139,3,1.9585016965866089,13812777
140,0,2.7102794319944223e-07,13812777
141,0,0.18558448553085327,13812777
142,0,2.987028722145624e-07,13812777
143,0,3.983483338743099e-07,13812777
144,0,0.19609194993972778,13812777
144,3,1.1748684644699097,13812777
145,0,0.1667288988828659,13812777
145,3,1.8088223934173584,13812777
146,0,4.098370027350029e-06,13812777
147,0,0.24376137554645538,13812777
148,0,3.431631057537743e-06,13812777
149,0,0.0,13812777
150,0,4.345671982264321e-07,13812777
151,0,0.16413207352161407,13812777
152,0,0.2993836998939514,13812777
153,0,1.91734170584823e-06,13812777
154,0,0.2738632261753082,13812777
155,0,0.0,13812777
156,0,1.5464960370081826e-06,13812777
157,0,9.424261406820733e-07,13812777
158,0,8.361731488548685e-06,13812777
159,0,0.0,13812777
160,0,5.361655439628521e-06,13812777
161,0,1.0635387297952548e-05,13812777
161,1,0.07642742246389389,13812777
162,0,0.0074066706001758575,13812777
162,1,0.019733475521206856,13812777
163,0,0.0,13812777
163,1,1.459488544242049e-06,13812777
163,3,1.1617921700235456e-06,13812777
164,0,0.0,13812777
165,0,6.660575763817178e-06,13812777
166,0,2.5940903469745535e-07,13812777
166,1,1.829561369959265e-06,13812777
166,3,0.04295092076063156,13812777
167,0,2.2286403691396117e-06,13812777
167,1,0.022786255925893784,13812777
167,3,1.3190177696742467e-06,13812777
168,0,3.062520761432097e-07,13812777
168,1,1.9107621938019292e-06,13812777
168,3,1.721841385915468e-06,13812777
169,0,4.6247782847785857e-07,13812777
169,1,1.6266844795609359e-06,13812777
169,3,0.3777241110801697,13812777
170,0,2.5730219022079837e-06,13812777
170,1,0.05463952198624611,13812777
171,0,1.7528045646031387e-05,13812777
171,1,0.027907349169254303,13812777
171,3,1.3250863730718265e-06,13812777
172,0,2.1482853753695963e-06,13812777
172,1,0.04107850417494774,13812777
173,0,1.6889511016415781e-06,13812777
173,1,0.011393127031624317,13812777
174,0,1.257939743481984e-06,13812777
174,1,1.5474047359020915e-06,13812777
175,0,1.4892199260430061e-06,13812777
175,1,0.04557250812649727,13812777
175,3,1.7198972273035906e-06,13812777
176,0,3.0318433346110396e-06,13812777
176,1,0.034179382026195526,13812777
176,3,8.666885946695402e-07,13812777
177,0,7.211110641947016e-07,13812777
177,1,5.653958851326024e-06,13812777
177,3,9.009559107653331e-07,13812777
178,0,7.375087989203166e-06,13812777
178,1,0.011393127031624317,13812777
179,0,1.4537715742335422e-06,13812777
179,1,0.02547580748796463,13812777
179,3,1.9544245333236177e-06,13812777
180,0,0.0,13812777
180,1,0.0483369454741478,13812777
181,0,9.503305591351818e-07,13812777
181,1,0.011393127031624317,13812777
182,0,0.054069679230451584,13812777
183,0,1.2851814972236753e-06,13812777
183,1,1.5223133686959045e-06,13812777
183,3,1.4502063550025923e-06,13812777
184,0,3.572015430108877e-06,13812777
184,1,0.026815399527549744,13812777
184,3,2.0772502011823235e-06,13812777
185,0,2.0035793113493128e-06,13812777
186,0,0.053410258144140244,13812777
187,0,2.260821929667145e-06,13812777
187,1,0.03418133407831192,13812777
187,3,1.1061802069889382e-06,13812777
188,0,0.0,13812777
188,1,0.01973460242152214,13812777
189,0,5.9357835198170505e-06,13812777
189,1,0.027907349169254303,13812777
190,0,1.2678739267357741e-06,13812777
190,1,1.8250027551403036e-06,13812777
190,3,2.1050079794804333e-06,13812777
191,0,3.3363260172336595e-06,13812777
191,1,0.01611231453716755,13812777
191,3,1.1245824680372607e-06,13812777
192,0,2.8719458100567863e-07,13812777
192,1,4.7293697207351215e-06,13812777
192,3,8.952768553172064e-07,13812777
193,0,0.0,13812777
194,0,1.0037044830824016e-06,13812777
194,1,0.0161123163998127,13812777
195,0,0.00740667013451457,13812777
195,1,0.011393127031624317,13812777
195,3,1.4894169453327777e-06,13812777
196,0,0.0,13812777
197,0,2.6897291718341876e-06,13812777
197,1,1.2440403907021391e-06,13812777
198,0,1.184752818517154e-06,13812777
198,1,1.4480394838756183e-06,13812777
199,0,0.0,13812777
200,0,1.0176974001296912e-06,13812777
200,1,1.726159212012135e-06,13812777
200,3,1.259356395166833e-06,13812777
201,0,4.440057921328844e-07,13812777
201,1,1.905989961414889e-06,13812777
201,3,1.5401003565784777e-06,13812777
202,0,1.2893461871499312e-06,13812777
202,1,1.6707348322597682e-06,13812777
202,3,1.5874942391747027e-06,13812777
203,0,6.151054208203277e-07,13812777
203,1,1.7515549188829027e-06,13812777
203,3,1.0612400274112588e-06,13812777
204,0,4.854269718634896e-06,13812777
204,1,0.01611231453716755,13812777
205,0,0.0,13812777
205,1,2.8125159587943926e-06,13812777
206,0,1.3268294196677743e-06,13812777
206,1,3.751760004888638e-06,13812777
206,3,8.72750263170019e-07,13812777
207,0,1.6555645743210334e-06,13812777
207,1,1.346951307823474e-06,13812777
208,0,2.842862159013748e-06,13812777
208,1,0.02547580748796463,13812777
209,0,4.879360062659543e-07,13812777
209,1,1.60268632498628e-06,13812777
209,3,0.4192446768283844,13812777
210,0,1.0186365670961095e-06,13812777
210,1,1.373117925140832e-06,13812777
210,3,1.8750039316728362e-06,13812777
211,0,1.2718376183329383e-06,13812777
212,0,3.540788497957692e-07,13812777
212,1,1.468528125769808e-06,13812777
212,3,0.9065684676170349,13812777
213,0,9.811612926569069e-07,13812777
213,1,1.5809727074156399e-06,13812777
213,3,1.693394324320252e-06,13812777
214,0,1.7800208524931804e-06,13812777
214,1,0.07730064541101456,13812777
215,0,2.5391880171810044e-06,13812777
215,1,0.02279471606016159,13812777
215,3,2.2133058337203693e-06,13812777
216,0,1.5506220734096132e-06,13812777
216,1,0.022786254063248634,13812777
216,3,1.0810889534695889e-06,13812777
217,0,9.044938451552298e-07,13812777
217,1,1.53799953750422e-06,13812777
217,3,1.0273056432197336e-06,13812777
218,0,1.902012286336685e-06,13812777
219,0,1.0562961278992589e-06,13812777
219,1,1.386709300277289e-06,13812777
220,0,7.15400915396458e-07,13812777
220,1,1.5823706007722649e-06,13812777
220,3,1.0015158977694227e-06,13812777
221,0,4.579940764415369e-07,13812777
221,1,1.7720244613883551e-06,13812777
221,3,0.04294969141483307,13812777
222,0,4.714399437943939e-06,13812777
222,1,0.011401267722249031,13812777
223,0,3.6570801853486046e-07,13812777
224,0,5.620298111352895e-07,13812777
224,1,0.011393127031624317,13812777
224,3,1.5459288533747895e-06,13812777
225,0,4.215397098050744e-07,13812777
225,1,2.765023054962512e-06,13812777
225,3,1.4604800071538193e-06,13812777
226,0,1.3727453733736183e-06,13812777
226,1,1.6970708429653314e-06,13812777
226,3,2.053811840596609e-06,13812777
227,0,0.0,13812777
228,0,1.8032532125289435e-06,13812777
228,1,0.011393127031624317,13812777
228,3,0.1214800775051117,13812777
229,0,6.627677748838323e-07,13812777
229,1,1.4840080666544964e-06,13812777
230,0,1.0331100384064484e-05,13812777
231,0,0.0,13812777
231,1,1.3374320815273677e-06,13812777
232,0,1.5360500356109696e-06,13812777
232,3,0.19207686185836792,13812777
233,0,0.0,13812777
233,1,0.04412917047739029,13812777
234,0,1.7864043684312492e-06,13812777
234,1,1.3095105941829388e-06,13812777
234,3,2.8051663321093656e-06,13812777
235,0,0.0,13812777
235,1,0.04107850790023804,13812777
236,0,0.00523730693385005,13812777
236,1,0.011393127031624317,13812777
236,3,8.795934149929963e-07,13812777
237,0,2.325933792235446e-06,13812777
237,1,2.2446977254730882e-06,13812777
238,0,9.747036529006436e-07,13812777
238,1,2.3771815449435962e-06,13812777
239,0,1.2975560821359977e-06,13812777
239,1,1.2784931868736749e-06,13812777
239,3,1.1039188620998175e-06,13812777
240,0,1.5118506553335465e-06,13812777
240,1,0.011402244679629803,13812777
240,3,1.878930561360903e-06,13812777
241,0,0.0,13812777
242,0,0.0,13812777
243,0,0.0,13812777
244,0,2.513792196623399e-06,13812777
244,1,0.034179382026195526,13812777
244,3,8.621805136499461e-07,13812777
245,0,0.23154781758785248,13812777
245,1,1.0728871822357178,13812777
246,0,7.073261940604425e-07,13812777
246,1,1.4212605492502917e-06,13812777
246,3,1.8400157841824694e-06,13812777
247,0,1.055054212883988e-06,13812777
247,1,1.0597567552395049e-06,13812777
247,3,9.849896969171823e-07,13812777
248,0,2.711327852011891e-06,13812777
248,1,0.0426291786134243,13812777
248,3,1.8327469888390624e-06,13812777
249,0,2.8574453381224885e-07,13812777
249,1,1.8388396938462392e-06,13812777
249,3,0.10521083325147629,13812777
250,0,1.3327431815923774e-06,13812777
250,1,1.6139819081217865e-06,13812777
250,3,8.164893756656966e-07,13812777
251,0,1.6553467503399588e-05,13812777
252,0,0.038853105157613754,13812777
252,1,0.0322246290743351,13812777
253,0,1.5167624951573089e-06,13812777
253,1,2.195065917476313e-06,13812777
253,3,1.7571464923094027e-06,13812777
254,0,9.460966339247534e-07,13812777
254,1,1.7198739215018577e-06,13812777
254,3,2.262552243337268e-06,13812777
255,0,0.00528059434145689,13812777
255,1,0.01611231453716755,13812777
255,3,1.1824795365100726e-06,13812777
256,0,4.973564955434995e-06,13812777
256,1,0.052209869027137756,13812777
257,0,0.0,13812777
257,1,0.02547580748796463,13812777
258,0,3.3349440400343155e-06,13812777
258,1,0.03602823242545128,13812777
259,0,1.0663142120392877e-06,13812777
259,1,0.011393127031624317,13812777
260,0,0.005237306468188763,13812777
260,1,1.7487809600424953e-06,13812777
260,3,1.1390179679438006e-06,13812777
261,0,1.7375708694089553e-06,13812777
262,0,3.2323105187970214e-06,13812777
263,0,3.7728334518760676e-06,13812777
263,1,0.02547580748796463,13812777
263,3,1.4307275932878838e-06,13812777
264,0,5.548471335714567e-07,13812777
264,1,1.539022741781082e-05,13812777
264,3,1.6011874777177582e-06,13812777
265,0,8.363471124539501e-07,13812777
265,1,0.011393127031624317,13812777
266,0,1.9772653558902675e-06,13812777
267,0,1.422545210516546e-06,13812777
267,1,0.016112321987748146,13812777
268,0,0.0,13812777
268,1,3.559077867976157e-06,13812777
269,0,1.7145285937658628e-06,13812777
270,0,1.0164024388359394e-05,13812777
270,1,0.016463372856378555,13812777
271,0,6.305081114987843e-07,13812777
271,1,1.557558903186873e-06,13812777
272,0,1.0274670785292983e-05,13812777
273,0,1.8795867617882323e-06,13812777
273,1,2.457491063978523e-06,13812777
274,0,7.267598448379431e-06,13812777
275,0,9.209930453835113e-07,13812777
276,0,1.0409954711576574e-06,13812777
277,0,0.0,13812777
277,1,0.011393127962946892,13812777
278,0,8.025422175705899e-07,13812777
279,0,1.1755075774999568e-06,13812777
279,1,0.06343425065279007,13812777
279,3,1.3176584161556093e-06,13812777
280,0,2.417062205495313e-06,13812777
281,0,6.196993922458205e-07,13812777
281,1,0.019733475521206856,13812777
282,0,8.085973604465835e-06,13812777
282,1,0.05463952198624611,13812777
283,0,1.0504796819077455e-06,13812777
284,0,1.1662031056403066e-06,13812777
284,1,0.011401267722249031,13812777
284,3,1.6952882333498565e-06,13812777
285,0,1.0561424232946592e-06,13812777
285,1,1.4163939567879424e-06,13812777
286,0,2.694971726668882e-06,13812777
286,1,1.2817404240195174e-06,13812777
287,0,2.7866385607921984e-06,13812777
287,1,0.03602823242545128,13812777
287,3,4.313002932576637e-07,13812777
288,0,0.0,13812777
289,0,7.117821951396763e-06,13812777
290,0,3.7059539863548707e-06,13812777
290,1,0.019733477383852005,13812777
291,0,0.18187378346920013,13812777
292,0,0.5839581489562988,13812777
293,0,0.7505797743797302,13812777
294,0,0.5383051633834839,13812777
295,0,1.2131682634353638,13812777
296,0,0.17132985591888428,13812777
297,0,0.1988220512866974,13812777
298,0,0.2533261477947235,13812777
299,0,0.5884979963302612,13812777
300,0,0.2610592842102051,13812777
301,0,0.6550220847129822,13812777
302,0,0.7865249514579773,13812777
303,0,0.24147804081439972,13812777
304,0,0.7051301598548889,13812777
305,0,0.2189033031463623,13812777
306,0,0.24491146206855774,13812777
307,0,0.14845989644527435,13812777
308,0,0.1670299619436264,13812777
309,0,0.8249897360801697,13812777
310,0,0.39706653356552124,13812777
311,0,0.2557387351989746,13812777
312,0,1.2438236474990845,13812777
313,0,0.8472923636436462,13812777
314,0,0.34619563817977905,13812777
315,0,0.36859628558158875,13812777
316,0,0.3353155851364136,13812777
317,0,0.39783725142478943,13812777
318,0,0.2243867963552475,13812777
319,0,0.21224373579025269,13812777
320,0,0.743770956993103,13812777
321,0,0.19512319564819336,13812777
322,0,0.3680937886238098,13812777
323,0,0.2272709608078003,13812777
324,0,0.28152990341186523,13812777
325,0,0.5028952360153198,13812777
326,0,0.3230070173740387,13812777
327,0,0.2785623371601105,13812777
328,0,0.7267097234725952,13812777
329,0,0.3047298491001129,13812777
330,0,1.0639469623565674,13812777
331,0,0.8705042004585266,13812777
332,0,0.5156130194664001,13812777
333,0,0.7571032047271729,13812777
334,0,0.2699156701564789,13812777
335,0,0.4555012583732605,13812777
336,0,0.31604573130607605,13812777
337,0,0.21871739625930786,13812777
338,0,0.3080941140651703,13812777
339,0,1.3236855268478394,13812777
340,0,0.6123635768890381,13812777
341,0,3.7439448833465576,13812777
342,0,0.2857588231563568,13812777
343,0,0.3794211447238922,13812777
344,0,0.1974867731332779,13812777
345,0,0.397824764251709,13812777
346,0,0.6817307472229004,13812777
347,0,0.36827245354652405,13812777
348,0,0.1440407782793045,13812777
349,0,0.1732357144355774,13812777
350,0,0.272388756275177,13812777
351,0,0.24265438318252563,13812777
352,0,0.9433881044387817,13812777
353,0,0.3783082664012909,13812777
354,0,0.21493320167064667,13812777
355,0,0.2238396853208542,13812777
356,0,0.6587997674942017,13812777
357,0,0.685346782207489,13812777
358,0,0.15514054894447327,13812777
359,0,0.24977800250053406,13812777
360,0,0.18079689145088196,13812777
361,0,0.17460720241069794,13812777
362,0,0.44072261452674866,13812777
363,0,2.723571538925171,13812777
364,0,0.15521852672100067,13812777
365,0,0.3264803886413574,13812777
366,0,0.17175719141960144,13812777
367,0,0.18876761198043823,13812777
368,0,0.43578678369522095,13812777
369,0,0.16713523864746094,13812777
370,0,0.33602166175842285,13812777
371,0,1.3785197734832764,13812777
372,0,0.251371830701828,13812777
373,0,0.36301228404045105,13812777
374,0,0.17499347031116486,13812777
375,0,0.5930416584014893,13812777
376,0,1.4666998386383057,13812777
377,0,0.2569095194339752,13812777
378,0,0.19136443734169006,13812777
379,0,0.5112144947052002,13812777
380,0,0.1772938221693039,13812777
381,0,0.29977333545684814,13812777
382,0,0.21364286541938782,13812777
383,0,0.4296582043170929,13812777
384,0,0.16113121807575226,13812777
385,0,0.30292007327079773,13812777
386,0,0.21663103997707367,13812777
387,0,0.7639805674552917,13812777
388,0,0.2793872356414795,13812777
389,0,0.26305535435676575,13812777
390,0,0.3493827283382416,13812777
391,0,0.34352564811706543,13812777
392,0,0.2509940266609192,13812777
393,0,0.32031792402267456,13812777
394,0,0.30369460582733154,13812777
395,0,0.14795885980129242,13812777
396,0,0.4147707521915436,13812777
397,0,0.18121223151683807,13812777
398,0,0.22891519963741302,13812777
399,0,0.16942910850048065,13812777
400,0,0.17206434905529022,13812777
401,0,0.5267108678817749,13812777
402,0,0.10965344309806824,13812777
403,0,0.24735669791698456,13812777
404,0,0.2584974765777588,13812777
405,0,0.3640514612197876,13812777
406,0,0.45832574367523193,13812777
407,0,0.6838259100914001,13812777
408,0,0.287024587392807,13812777
409,0,0.2646554708480835,13812777
410,0,0.2591806948184967,13812777
411,0,0.7440173625946045,13812777
412,0,0.7569143772125244,13812777
413,0,0.29334312677383423,13812777
414,0,0.28222498297691345,13812777
415,0,0.8059526681900024,13812777
416,0,0.1665417104959488,13812777
417,0,0.33053597807884216,13812777
418,0,0.531474232673645,13812777
419,0,1.0135122537612915,13812777
420,0,2.826331377029419,13812777
421,0,0.457548588514328,13812777
422,0,0.25434550642967224,13812777
423,0,0.4055209457874298,13812777
424,0,0.2967676520347595,13812777
425,0,1.9307923316955566,13812777
426,0,0.34156763553619385,13812777
427,0,0.3514959514141083,13812777
428,0,0.39905521273612976,13812777
429,0,0.2030314952135086,13812777
430,0,0.29003286361694336,13812777
431,0,0.32939544320106506,13812777
432,0,1.5478875637054443,13812777
433,0,0.2737971842288971,13812777
434,0,0.3108464479446411,13812777
435,0,0.23193807899951935,13812777
436,0,0.1676681637763977,13812777
437,0,0.6849603056907654,13812777
438,0,0.09735958278179169,13812777
439,0,0.23059244453907013,13812777
440,0,0.559351921081543,13812777
441,0,0.8673099875450134,13812777
442,0,0.2816544771194458,13812777
443,0,1.5787616968154907,13812777
444,0,0.9496824145317078,13812777
445,0,0.173733189702034,13812777
446,0,0.6231582164764404,13812777
447,0,0.6196025013923645,13812777
448,0,0.16062089800834656,13812777
449,0,0.26454952359199524,13812777
450,0,0.544384241104126,13812777
451,0,0.3931998610496521,13812777
452,0,0.5936927795410156,13812777
453,0,0.14836274087429047,13812777
454,0,0.17375394701957703,13812777
455,0,0.48809534311294556,13812777
456,0,0.16434384882450104,13812777
457,0,0.16485333442687988,13812777
458,0,0.5112844705581665,13812777
459,0,0.17916864156723022,13812777
460,0,0.20418332517147064,13812777
461,0,0.23488061130046844,13812777
462,0,0.16016528010368347,13812777
463,0,0.853732168674469,13812777
464,0,0.16908018290996552,13812777
465,0,0.2514757215976715,13812777
466,0,0.2887907028198242,13812777
467,0,0.23575831949710846,13812777
468,0,0.19650903344154358,13812777
469,0,0.23072479665279388,13812777
470,0,0.19613566994667053,13812777
471,0,0.9291498064994812,13812777
472,0,0.3200646936893463,13812777
473,0,0.28063079714775085,13812777
474,0,0.16622139513492584,13812777
475,0,1.2355953454971313,13812777
476,0,0.429523229598999,13812777
477,0,0.16710524260997772,13812777
478,0,0.3876948356628418,13812777
479,0,0.19739525020122528,13812777
480,0,0.22932761907577515,13812777
481,0,0.37854695320129395,13812777
